ItemCode,ItemName
G051410012,INS-0905-L โต๊ะวางเครื่องมือแพทย์ 2 ชั้น ติดล้อ PU 3 นิ้วL920xW520xH800 มม.
G051410011,INS-1005-L โต๊ะวางเครื่องมือแพทย์ 2 ชั้น ติดล้อ PU 3 นิ้วL1000xW500xH800 มม.
G070300014,TA05016 สีดำ-เหลือง เสาจราจร สูง 800 มม. A-Traff
G070300016,TA05017 สีขาว-แดง เสาจราจร HDPE สูง 800 มม. A-TRAFF
G060800001,สีเหลือง โซ่พลาสติก 6 มม. ยาว 25 เมตร A-TRAFF
G060800007,สีขาว โซ่พลาสติก 6 มม. ยาว 25 เมตร ATRAFF
G060800006,สีแดง-ขาว โซ่พลาสติก 8 มม. ยาว 25 เมตร ATRAFF
G060800009,สีเหลือง-ดำ โซ่พลาสติก 8 มม. ยาว 25 เมตร ATRAFF
G060800008,สีแดง โซ่พลาสติก 8 มม. ยาว 25 เมตร ATRAFF
G060800010,สีเหลือง โซ่พลาสติก 8 มม. ยาว 25 เมตร ATRAFF
G060800005,สีขาว โซ่พลาสติก 8 มม. ยาว 25 เมตร ATRAFF
G060800014,สีขาว-แดง โซ่พลาสติก 6 มม. ยาว 25 เมตร
G060800015,สีเหลือง-ดำ โซ่พลาสติก 6 มม. ยาว 25 เมตร
G060800011,สีแดง โซ่พลาสติก 6 มม. ยาว 25 เมตร
G060800012,สีเหลือง โซ่พลาสติก 6 มม. ยาว 25 เมตร
G060800013,สีขาว โซ่พลาสติก 6 มม. ยาว 25 เมตร
G060250001,TA06057 สีเหลือง-ดำ เทปกั้นเขตติดกรวยจราจร ยาว 3 เมตร A-TRAFF
G060250002,TA06056 สีขาว-แดง เทปกั้นเขตติดกรวยจราจร ยาว 3 เมตร  A-TRAFF
G060250003,สีขาว-แดง เทปกั้นเขตติดกรวยจราจร ยาว 2.9 เมตร MAPLE
G060250004,สีเหลือง-ดำ เทปกั้นเขตติดกรวยจราจร ยาว 2.9 เมตร MAPLE
G060230001,สีเหลือง-ดำ สายกั้นเขตทางเดินติดกำแพง ยาว 3 เมตร A-Traff
G060230002,สีขาว-แดง สายกั้นเขตทางเดินติดกำแพง ยาว 3 เมตร A-TRAFF
G070400006,ป้ายสามเหลี่ยมสะท้อนแสง แบบเหล็กชุบซิงค์ Engineering Grade
G070400007,ป้ายสามเหลี่ยมสะท้อนแสง แบบอะลูมิเนียม Engineering Grade
G070500042,US007  สีส้ม เสื้อสะท้อนแสง คาดแถบสะท้อนแสงทรง V Size L
G070500048,US007  สีส้ม เสื้อสะท้อนแสง คาดแถบสะท้อนแสงทรง V Size XL
G020700031,AC Pro สีขาว พัดลมไอเย็น Hatari
G030300026,MCH-2P ตู้ทำน้ำร้อน-น้ำเย็นสเตนเลส แบบต่อท่อประปา 2 ก๊อก แบบก๊อกดัน MAXCOOL
G030300028,MCH-3P ตู้ทำน้ำร้อน-น้ำเย็นสเตนเลส แบบต่อท่อประปา  (หน้าเว้า) 3 ก๊อก แบบก๊อกดัน MAXCOOL
G030300027,MCH-4P ตู้ทำน้ำร้อน-น้ำเย็นสเตนเลส แบบต่อท่อประปา 4 ก๊อก แบบก๊อกดัน MAXCOOL
G030300029,MCH-5P ตู้ทำน้ำร้อน-น้ำเย็นสเตนเลส แบบต่อท่อประปา  (หน้าเว้า) 5 ก๊อก (น้ำร้อน 1 น้ำเย็น 4) แบบก๊อกดัน MAXCOOL
G030300031,MCH-6P ตู้ทำน้ำร้อน-น้ำเย็นสเตนเลส แบบต่อท่อประปา  (หน้าเว้า) 6 ก๊อก แบบก๊อกดัน MAXCOOL
G030350006,ตู้ทำน้ำเย็น ABS แบบต่อระบบประปา 5 หัวก๊อก เซนเซอร์ 3 หัวก๊อก + กดปกติ 2 หัวก๊อก - in green by MASTERKOOL
G030900006,ADB7CH ตู้น้ำดื่มร้อน-เย็น แบบถังล่าง - ASTINA
G030150015,HC-359 Ice ตู้กดน้ำร้อน-น้ำเย็น แบบถังคว่ำ พร้อมเครื่องทำน้ำแข็ง - MIRAGE
G030150014,HC-335 ตู้น้ำดื่ม 3 อุณหภูมิ ABS แบบถังคว่ำ - MIRAGE
G010100113,"FS6-60 พัดลมใบดำ 2 ใบพัด 24"" มีขาตั้ง POLO"
G010100114,"FS6-75 พัดลมใบดำ 2 ใบพัด 30"" มีขาตั้ง POLO"
G010200032,"FB3-60 พัดลมใบดำ 2 ใบพัด 24"" ติดผนัง POLO"
G010200033,"FB3-75 พัดลมใบดำ 2 ใบพัด 30"" ติดผนัง POLO"
G010200038,IW22M2 สีดำ พัดลมอุตสาหกรรม ติดผนัง 22 นิ้ว ฮาตาริ
G010200039,IW22M2 สีเทา พัดลมอุตสาหกรรม ติดผนัง 22 นิ้ว ฮาตาริ
G010200040,IW25M1 สีดำ พัดลมอุตสาหกรรม ติดผนัง 25 นิ้ว ฮาตาริ
G010300046,"SHT-20 พัดลมท่อ 8"" 220V - POLO"
G010300045,"SHT-20-5 พัดลมท่อ 8"" 220V พร้อมท่อระบายอากาศ ยาว 5 ม. - POLO"
G010300047,"SHT-25 พัดลมท่อ 10"" 220V - POLO"
G010300042,"SHT-25-5 พัดลมท่อ 10"" 220V พร้อมท่อระบายอากาศ ยาว 5 ม. - POLO"
G010300028,"SHT-30 พัดลมท่อ 12"" 220V ไม่รวมท่อระบายอากาศ Polo"
G010300048,"SHT-30-5 พัดลมท่อ 12"" 220V พร้อมท่อระบายอากาศ ยาว 5 ม. - POLO"
G010300050,"SHT-40 พัดลมท่อ 16"" 220V - POLO"
G010300049,"SHT-40-5 พัดลมท่อ 16"" 220V พร้อมท่อระบายอากาศ ยาว 5 ม. - POLO"
G010300052,"SHT-50 พัดลมท่อ 20"" 220V - POLO"
G010300051,"SHT-50-5 พัดลมท่อ 20"" 220V พร้อมท่อระบายอากาศ ยาว 5 ม. - POLO"
G010300054,"SHT-60 พัดลมท่อ 24"" 220V - POLO"
G010300053,"SHT-60-5 พัดลมท่อ 24"" 220V พร้อมท่อระบายอากาศ ยาว 5 ม. - POLO"
G020500013,C48M1 สีขาว พัดลมเพดาน 48 นิ้ว ฮาตาริ
G020500014,C48M1 สีดำ พัดลมเพดาน 48 นิ้ว ฮาตาริ
G020500015,C56M1 สีขาว พัดลมเพดาน 56 นิ้ว ฮาตาริ
G020500016,C56M1 สีดำ พัดลมเพดาน 56 นิ้ว ฮาตาริ
G020100023,HE-T14M3 สีม่วง พัดลมสำนักงาน ตั้งโต๊ะ 14 นิ้ว
G020100013,"HE-T14M3 สีเทา พัดลมสำนักงาน ตั้งโต๊ะ 14"""
G020100021,HE-T14M3 สีเขียว พัดลมสำนักงาน ตั้งโต๊ะ 14 นิ้ว
G020100022,HE-T14M3 สีพีช พัดลมสำนักงาน ตั้งโต๊ะ 14 นิ้ว
G020100024,HE-T14M3 สีน้ำตาล พัดลมสำนักงาน ตั้งโต๊ะ 14 นิ้ว
G020100015,"HT-T16M4 สีเทา พัดลมสำนักงาน ตั้งโต๊ะ 16"""
G020100018,"HT-T16M4 สีม่วง พัดลมสำนักงาน ตั้งโต๊ะ 16"""
G020100019,"HT-T16M4 สีพีช พัดลมสำนักงาน ตั้งโต๊ะ 16"""
G020100020,"HT-T16M4 สีมิ้นท์ พัดลมสำนักงาน ตั้งโต๊ะ 16"""
G020100014,"HT-T16M4 สีส้ม พัดลมสำนักงาน ตั้งโต๊ะ 16"""
G020400031,MSF-18 พัดลมสำนักงานตั้งพื้น แบบสไลด์ 18 นิ้ว มาสเตอร์คูล
G020400030,MDSF-16 สีขาว พัดลมสำนักงานตั้งพื้น แบบสไลด์ พร้อมรีโมท 16 นิ้ว มาสเตอร์คูล
G020400024,"HT-S14M3 สีเขียว พัดลมสำนักงานตั้งพื้น แบบสไลด์ 14"" ฮาตาริ"
G020400026,"HT-S14M3 สีเทา พัดลมสำนักงานตั้งพื้น แบบสไลด์ 14"" ฮาตาริ"
G020400025,"HT-S14M3 สีม่วง พัดลมสำนักงานตั้งพื้น แบบสไลด์ 14"" ฮาตาริ"
G020400027,"HE-S18M1 สีม่วง พัดลมสำนักงานตั้งพื้น แบบสไลด์ 18"" ฮาตาริ"
G020200006,"HF-P18R1 สีเทา พัดลมสำนักงาน ตั้งพื้นพร้อมรีโมทคอนโทรล 18"" ฮาตาริ"
G010500044,"VW20M1(G) พัดลมระบายอากาศพลาสติกติดผนัง มีบานเกล็ดและตะแกรง 8"""
G010500045,"VW25M1(G) พัดลมระบายอากาศพลาสติกติดผนัง มีบานเกล็ดและตะแกรง 10"""
G010530003,"VC20M1(S) พัดลมระบายอากาศ แบบฝังฝ้าเพดาน 8"""
G010530005,"VC25M1(S) พัดลมระบายอากาศ แบบฝังฝ้าเพดาน 10"""
G010500081,"VW20M2(N) พัดลมระบายอากาศ แบบติดผนัง 8"""
G010500047,"VW25M2(N) พัดลมระบายอากาศ แบบติดผนัง 10"""
G010500046,"VW30M2(N) พัดลมระบายอากาศ แบบติดผนัง 12"""
G051220006,DT-160 เก้าอี้สตูลไม้ ขาเหล็กพ่นสี
G050750011,7003 สีขาว เก้าอี้พลาสติก แบบไม่มีพนักพิง
G050750010,7003 สีแดง เก้าอี้พลาสติก แบบไม่มีพนักพิง
G051300007,1164 สีขาว เก้าอี้พลาสติก
G051300008,1165 สีขาว เก้าอี้พลาสติก
G040100231,ELK-1 สีขาว ตู้ล็อคเกอร์ 1 ช่อง - KIOSK
G040100232,ELK-1 สีดำ ตู้ล็อคเกอร์ 1 ช่อง - KIOSK
G040100233,ELK-1 สีส้ม ตู้ล็อคเกอร์ 1 ช่อง - KIOSK
G040100234,ELK-1 สีเขียว ตู้ล็อคเกอร์ 1 ช่อง - KIOSK
G040100235,ELK-1 สีฟ้า ตู้ล็อคเกอร์ 1 ช่อง - KIOSK
G040100236,ELK-1 สีเทา ตู้ล็อคเกอร์ 1 ช่อง - KIOSK
G040100237,ELK-2 สีขาว ตู้ล็อคเกอร์ 2 ช่อง - KIOSK
G040100238,ELK-2 สีดำ ตู้ล็อคเกอร์ 2 ช่อง - KIOSK
G040100239,ELK-2 สีส้ม ตู้ล็อคเกอร์ 2 ช่อง - KIOSK
G040100240,ELK-2 สีเขียว ตู้ล็อคเกอร์ 2 ช่อง - KIOSK
G040100241,ELK-2 สีฟ้า ตู้ล็อคเกอร์ 2 ช่อง - KIOSK
G040100242,ELK-2 สีเทา ตู้ล็อคเกอร์ 2 ช่อง - KIOSK
G040110003,ELK-3 สีขาว ตู้ล็อคเกอร์ 3 ช่อง - KIOSK
G040110004,ELK-3 สีดำ ตู้ล็อคเกอร์ 3 ช่อง - KIOSK
G040110005,ELK-3 สีส้ม ตู้ล็อคเกอร์ 3 ช่อง - KIOSK
G040110006,ELK-3 สีเขียว ตู้ล็อคเกอร์ 3 ช่อง - KIOSK
G040110007,ELK-3 สีฟ้า ตู้ล็อคเกอร์ 3 ช่อง - KIOSK
